experiment_type,ensemble_name,member_key,feature_config,model_name,negative_ratio,seed,n_members,train_subset_rows,n_columns,fit_seconds,best_iteration,split,threshold_strategy,top_fraction,n_flagged,positives_captured,precision_at_k,recall_at_k,base_rate,lift
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed37,8.5,37,1,69444.0,199,70.74401862500235,1498.0,test,ranking,0.1,1483,412,0.27781523937963587,0.25198776758409785,0.1102643647154033,2.519537840685774
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed37,8.5,37,1,69444.0,199,70.74401862500235,1498.0,test,ranking,0.2,2966,657,0.22151045178691842,0.4018348623853211,0.1102643647154033,2.008903351129313
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed202,8.5,202,1,69444.0,199,68.84429762500804,1466.0,test,ranking,0.01,149,82,0.5503355704697986,0.05015290519877676,0.1102643647154033,4.991055558976253
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed202,8.5,202,1,69444.0,199,68.84429762500804,1466.0,test,ranking,0.05,742,256,0.3450134770889488,0.1565749235474006,0.1102643647154033,3.128966261941855
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed202,8.5,202,1,69444.0,199,68.84429762500804,1466.0,test,ranking,0.1,1483,415,0.279838165879973,0.25382262996941896,0.1102643647154033,2.5378839900111556
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed202,8.5,202,1,69444.0,199,68.84429762500804,1466.0,test,ranking,0.2,2966,658,0.22184760620364127,0.40244648318042814,0.1102643647154033,2.011961042683543
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed404,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed404,8.5,404,1,69444.0,199,70.91238329198677,1499.0,test,ranking,0.01,149,81,0.5436241610738255,0.04954128440366973,0.1102643647154033,4.9301890277692255
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed404,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed404,8.5,404,1,69444.0,199,70.91238329198677,1499.0,test,ranking,0.05,742,251,0.33827493261455527,0.15351681957186544,0.1102643647154033,3.067853639638303
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed404,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed404,8.5,404,1,69444.0,199,70.91238329198677,1499.0,test,ranking,0.1,1483,411,0.27714093054619016,0.25137614678899084,0.1102643647154033,2.5134224575773136
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed404,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed404,8.5,404,1,69444.0,199,70.91238329198677,1499.0,test,ranking,0.2,2966,664,0.22387053270397841,0.40611620795107034,0.1102643647154033,2.030307192008925
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed808,8.5,808,1,69444.0,199,68.50872199994046,1490.0,test,ranking,0.01,149,77,0.5167785234899329,0.04709480122324159,0.1102643647154033,4.686722902941116
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed808,8.5,808,1,69444.0,199,68.50872199994046,1490.0,test,ranking,0.05,742,254,0.3423180592991914,0.15535168195718654,0.1102643647154033,3.1045212130204343
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed808,8.5,808,1,69444.0,199,68.50872199994046,1490.0,test,ranking,0.1,1483,403,0.2717464598786244,0.24648318042813455,0.1102643647154033,2.4644993927096284
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8.5_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8.5_seed808,8.5,808,1,69444.0,199,68.50872199994046,1490.0,test,ranking,0.2,2966,658,0.22184760620364127,0.40244648318042814,0.1102643647154033,2.011961042683543
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed37,9.0,37,1,69444.0,199,70.19130412500817,1498.0,test,ranking,0.01,149,79,0.5302013422818792,0.048318042813455656,0.1102643647154033,4.808455965355171
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed37,9.0,37,1,69444.0,199,70.19130412500817,1498.0,test,ranking,0.05,742,256,0.3450134770889488,0.1565749235474006,0.1102643647154033,3.128966261941855
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed37,9.0,37,1,69444.0,199,70.19130412500817,1498.0,test,ranking,0.1,1483,412,0.27781523937963587,0.25198776758409785,0.1102643647154033,2.519537840685774
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed37,9.0,37,1,69444.0,199,70.19130412500817,1498.0,test,ranking,0.2,2966,657,0.22151045178691842,0.4018348623853211,0.1102643647154033,2.008903351129313
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed202,9.0,202,1,69444.0,199,68.91354166704696,1466.0,test,ranking,0.01,149,82,0.5503355704697986,0.05015290519877676,0.1102643647154033,4.991055558976253
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed202,9.0,202,1,69444.0,199,68.91354166704696,1466.0,test,ranking,0.05,742,256,0.3450134770889488,0.1565749235474006,0.1102643647154033,3.128966261941855
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed202,9.0,202,1,69444.0,199,68.91354166704696,1466.0,test,ranking,0.1,1483,415,0.279838165879973,0.25382262996941896,0.1102643647154033,2.5378839900111556
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed202,9.0,202,1,69444.0,199,68.91354166704696,1466.0,test,ranking,0.2,2966,658,0.22184760620364127,0.40244648318042814,0.1102643647154033,2.011961042683543
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed404,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed404,9.0,404,1,69444.0,199,69.10618024994619,1499.0,test,ranking,0.01,149,81,0.5436241610738255,0.04954128440366973,0.1102643647154033,4.9301890277692255
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed404,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed404,9.0,404,1,69444.0,199,69.10618024994619,1499.0,test,ranking,0.05,742,251,0.33827493261455527,0.15351681957186544,0.1102643647154033,3.067853639638303
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed404,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed404,9.0,404,1,69444.0,199,69.10618024994619,1499.0,test,ranking,0.1,1483,411,0.27714093054619016,0.25137614678899084,0.1102643647154033,2.5134224575773136
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed404,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed404,9.0,404,1,69444.0,199,69.10618024994619,1499.0,test,ranking,0.2,2966,664,0.22387053270397841,0.40611620795107034,0.1102643647154033,2.030307192008925
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed808,9.0,808,1,69444.0,199,68.50096433400176,1490.0,test,ranking,0.01,149,77,0.5167785234899329,0.04709480122324159,0.1102643647154033,4.686722902941116
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed808,9.0,808,1,69444.0,199,68.50096433400176,1490.0,test,ranking,0.05,742,254,0.3423180592991914,0.15535168195718654,0.1102643647154033,3.1045212130204343
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed808,9.0,808,1,69444.0,199,68.50096433400176,1490.0,test,ranking,0.1,1483,403,0.2717464598786244,0.24648318042813455,0.1102643647154033,2.4644993927096284
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg9_seed808,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg9_seed808,9.0,808,1,69444.0,199,68.50096433400176,1490.0,test,ranking,0.2,2966,658,0.22184760620364127,0.40244648318042814,0.1102643647154033,2.011961042683543
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed11,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed11,8.0,11,1,69444.0,199,69.40959924994968,1489.0,test,ranking,0.01,149,79,0.5302013422818792,0.048318042813455656,0.1102643647154033,4.808455965355171
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed11,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed11,8.0,11,1,69444.0,199,69.40959924994968,1489.0,test,ranking,0.05,742,243,0.3274932614555256,0.14862385321100918,0.1102643647154033,2.9700734439526197
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed11,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed11,8.0,11,1,69444.0,199,69.40959924994968,1489.0,test,ranking,0.1,1483,418,0.2818610923803102,0.25565749235474006,0.1102643647154033,2.556230139336538
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed11,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed11,8.0,11,1,69444.0,199,69.40959924994968,1489.0,test,ranking,0.2,2966,670,0.22589345920431558,0.40978593272171254,0.1102643647154033,2.0486533413343064
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed73,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed73,8.0,73,1,69444.0,199,69.4806365830591,1496.0,test,ranking,0.01,149,79,0.5302013422818792,0.048318042813455656,0.1102643647154033,4.808455965355171
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed73,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed73,8.0,73,1,69444.0,199,69.4806365830591,1496.0,test,ranking,0.05,742,256,0.3450134770889488,0.1565749235474006,0.1102643647154033,3.128966261941855
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed73,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed73,8.0,73,1,69444.0,199,69.4806365830591,1496.0,test,ranking,0.1,1483,414,0.2791638570465273,0.25321100917431194,0.1102643647154033,2.5317686069026952
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed73,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed73,8.0,73,1,69444.0,199,69.4806365830591,1496.0,test,ranking,0.2,2966,659,0.22218476062036413,0.40305810397553515,0.1102643647154033,2.0150187342377732
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed131,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed131,8.0,131,1,69444.0,199,70.10878058406524,1453.0,test,ranking,0.01,149,79,0.5302013422818792,0.048318042813455656,0.1102643647154033,4.808455965355171
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed131,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed131,8.0,131,1,69444.0,199,70.10878058406524,1453.0,test,ranking,0.05,742,254,0.3423180592991914,0.15535168195718654,0.1102643647154033,3.1045212130204343
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed131,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed131,8.0,131,1,69444.0,199,70.10878058406524,1453.0,test,ranking,0.1,1483,409,0.27579231287929873,0.25015290519877675,0.1102643647154033,2.5011916913603924
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed131,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed131,8.0,131,1,69444.0,199,70.10878058406524,1453.0,test,ranking,0.2,2966,657,0.22151045178691842,0.4018348623853211,0.1102643647154033,2.008903351129313
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed313,8.0,313,1,69444.0,199,70.04805287509225,1481.0,test,ranking,0.01,149,82,0.5503355704697986,0.05015290519877676,0.1102643647154033,4.991055558976253
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed313,8.0,313,1,69444.0,199,70.04805287509225,1481.0,test,ranking,0.05,742,248,0.33423180592991913,0.15168195718654434,0.1102643647154033,3.0311860662561716
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed313,8.0,313,1,69444.0,199,70.04805287509225,1481.0,test,ranking,0.1,1483,404,0.2724207687120701,0.2470948012232416,0.1102643647154033,2.4706147758180887
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed313,8.0,313,1,69444.0,199,70.04805287509225,1481.0,test,ranking,0.2,2966,662,0.2231962238705327,0.40489296636085625,0.1102643647154033,2.024191808900464
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed515,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed515,8.0,515,1,69444.0,199,58.565708333975635,1134.0,test,ranking,0.01,149,76,0.5100671140939598,0.046483180428134555,0.1102643647154033,4.625856371734089
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed515,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed515,8.0,515,1,69444.0,199,58.565708333975635,1134.0,test,ranking,0.05,742,256,0.3450134770889488,0.1565749235474006,0.1102643647154033,3.128966261941855
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed515,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed515,8.0,515,1,69444.0,199,58.565708333975635,1134.0,test,ranking,0.1,1483,414,0.2791638570465273,0.25321100917431194,0.1102643647154033,2.5317686069026952
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed515,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed515,8.0,515,1,69444.0,199,58.565708333975635,1134.0,test,ranking,0.2,2966,656,0.22117329737019556,0.40122324159021405,0.1102643647154033,2.0058456595750824
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed919,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed919,8.0,919,1,69444.0,199,69.85340079199523,1499.0,test,ranking,0.01,149,77,0.5167785234899329,0.04709480122324159,0.1102643647154033,4.686722902941116
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed919,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed919,8.0,919,1,69444.0,199,69.85340079199523,1499.0,test,ranking,0.05,742,258,0.3477088948787062,0.1577981651376147,0.1102643647154033,3.1534113108632753
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed919,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed919,8.0,919,1,69444.0,199,69.85340079199523,1499.0,test,ranking,0.1,1483,410,0.27646662171274444,0.25076452599388377,0.1102643647154033,2.507307074468853
history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg8_seed919,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg8_seed919,8.0,919,1,69444.0,199,69.85340079199523,1499.0,test,ranking,0.2,2966,662,0.2231962238705327,0.40489296636085625,0.1102643647154033,2.024191808900464
history_negative_ratio_refinement_ensemble,score_average_top3_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,score_average_top3_validation_members,-1.0,-1,3,,199,0.0,,test,ranking,0.01,149,78,0.5234899328859061,0.047706422018348627,0.1102643647154033,4.747589434148144
history_negative_ratio_refinement_ensemble,score_average_top3_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,score_average_top3_validation_members,-1.0,-1,3,,199,0.0,,test,ranking,0.05,742,248,0.33423180592991913,0.15168195718654434,0.1102643647154033,3.0311860662561716
history_negative_ratio_refinement_ensemble,score_average_top3_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,score_average_top3_validation_members,-1.0,-1,3,,199,0.0,,test,ranking,0.1,1483,416,0.2805124747134187,0.25443425076452597,0.1102643647154033,2.5439993731196164
history_negative_ratio_refinement_ensemble,score_average_top3_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,score_average_top3_validation_members,-1.0,-1,3,,199,0.0,,test,ranking,0.2,2966,658,0.22184760620364127,0.40244648318042814,0.1102643647154033,2.011961042683543
history_negative_ratio_refinement_ensemble,rank_average_top3_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top3_validation_members,-1.0,-1,3,,199,0.0,,test,ranking,0.01,149,79,0.5302013422818792,0.048318042813455656,0.1102643647154033,4.808455965355171
history_negative_ratio_refinement_ensemble,rank_average_top3_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top3_validation_members,-1.0,-1,3,,199,0.0,,test,ranking,0.05,742,248,0.33423180592991913,0.15168195718654434,0.1102643647154033,3.0311860662561716
history_negative_ratio_refinement_ensemble,rank_average_top3_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top3_validation_members,-1.0,-1,3,,199,0.0,,test,ranking,0.1,1483,417,0.28118678354686444,0.25504587155963304,0.1102643647154033,2.550114756228077
history_negative_ratio_refinement_ensemble,rank_average_top3_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top3_validation_members,-1.0,-1,3,,199,0.0,,test,ranking,0.2,2966,659,0.22218476062036413,0.40305810397553515,0.1102643647154033,2.0150187342377732
history_negative_ratio_refinement_ensemble,val_pr_weighted_top3_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top3_validation_members,-1.0,-1,3,,199,0.0,,test,ranking,0.01,149,78,0.5234899328859061,0.047706422018348627,0.1102643647154033,4.747589434148144
history_negative_ratio_refinement_ensemble,val_pr_weighted_top3_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top3_validation_members,-1.0,-1,3,,199,0.0,,test,ranking,0.05,742,248,0.33423180592991913,0.15168195718654434,0.1102643647154033,3.0311860662561716
history_negative_ratio_refinement_ensemble,val_pr_weighted_top3_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top3_validation_members,-1.0,-1,3,,199,0.0,,test,ranking,0.1,1483,416,0.2805124747134187,0.25443425076452597,0.1102643647154033,2.5439993731196164
