experiment_type,ensemble_name,member_key,feature_config,model_name,negative_ratio,seed,n_members,train_subset_rows,n_columns,fit_seconds,best_iteration,split,threshold_strategy,top_fraction,n_flagged,positives_captured,precision_at_k,recall_at_k,base_rate,lift
history_negative_ratio_refinement_ensemble,val_pr_weighted_top3_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top3_validation_members,-1.0,-1,3,,199,0.0,,test,ranking,0.2,2966,658,0.22184760620364127,0.40244648318042814,0.1102643647154033,2.011961042683543
history_negative_ratio_refinement_ensemble,score_average_top5_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202,history_neg_ratio_refine_indicator_cat_interactions,score_average_top5_validation_members,-1.0,-1,5,,199,0.0,,test,ranking,0.01,149,80,0.5369127516778524,0.04892966360856269,0.1102643647154033,4.869322496562198
history_negative_ratio_refinement_ensemble,score_average_top5_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202,history_neg_ratio_refine_indicator_cat_interactions,score_average_top5_validation_members,-1.0,-1,5,,199,0.0,,test,ranking,0.05,742,249,0.33557951482479786,0.15229357798165138,0.1102643647154033,3.0434085907168824
history_negative_ratio_refinement_ensemble,score_average_top5_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202,history_neg_ratio_refine_indicator_cat_interactions,score_average_top5_validation_members,-1.0,-1,5,,199,0.0,,test,ranking,0.1,1483,417,0.28118678354686444,0.25504587155963304,0.1102643647154033,2.550114756228077
history_negative_ratio_refinement_ensemble,score_average_top5_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202,history_neg_ratio_refine_indicator_cat_interactions,score_average_top5_validation_members,-1.0,-1,5,,199,0.0,,test,ranking,0.2,2966,660,0.222521915037087,0.4036697247706422,0.1102643647154033,2.0180764257920036
history_negative_ratio_refinement_ensemble,rank_average_top5_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top5_validation_members,-1.0,-1,5,,199,0.0,,test,ranking,0.01,149,80,0.5369127516778524,0.04892966360856269,0.1102643647154033,4.869322496562198
history_negative_ratio_refinement_ensemble,rank_average_top5_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top5_validation_members,-1.0,-1,5,,199,0.0,,test,ranking,0.05,742,248,0.33423180592991913,0.15168195718654434,0.1102643647154033,3.0311860662561716
history_negative_ratio_refinement_ensemble,rank_average_top5_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top5_validation_members,-1.0,-1,5,,199,0.0,,test,ranking,0.1,1483,416,0.2805124747134187,0.25443425076452597,0.1102643647154033,2.5439993731196164
history_negative_ratio_refinement_ensemble,rank_average_top5_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top5_validation_members,-1.0,-1,5,,199,0.0,,test,ranking,0.2,2966,662,0.2231962238705327,0.40489296636085625,0.1102643647154033,2.024191808900464
history_negative_ratio_refinement_ensemble,val_pr_weighted_top5_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top5_validation_members,-1.0,-1,5,,199,0.0,,test,ranking,0.01,149,80,0.5369127516778524,0.04892966360856269,0.1102643647154033,4.869322496562198
history_negative_ratio_refinement_ensemble,val_pr_weighted_top5_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top5_validation_members,-1.0,-1,5,,199,0.0,,test,ranking,0.05,742,249,0.33557951482479786,0.15229357798165138,0.1102643647154033,3.0434085907168824
history_negative_ratio_refinement_ensemble,val_pr_weighted_top5_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top5_validation_members,-1.0,-1,5,,199,0.0,,test,ranking,0.1,1483,417,0.28118678354686444,0.25504587155963304,0.1102643647154033,2.550114756228077
history_negative_ratio_refinement_ensemble,val_pr_weighted_top5_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top5_validation_members,-1.0,-1,5,,199,0.0,,test,ranking,0.2,2966,660,0.222521915037087,0.4036697247706422,0.1102643647154033,2.0180764257920036
history_negative_ratio_refinement_ensemble,score_average_top8_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,score_average_top8_validation_members,-1.0,-1,8,,199,0.0,,test,ranking,0.01,149,83,0.5570469798657718,0.05076452599388379,0.1102643647154033,5.051922090183281
history_negative_ratio_refinement_ensemble,score_average_top8_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,score_average_top8_validation_members,-1.0,-1,8,,199,0.0,,test,ranking,0.05,742,251,0.33827493261455527,0.15351681957186544,0.1102643647154033,3.067853639638303
history_negative_ratio_refinement_ensemble,score_average_top8_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,score_average_top8_validation_members,-1.0,-1,8,,199,0.0,,test,ranking,0.1,1483,418,0.2818610923803102,0.25565749235474006,0.1102643647154033,2.556230139336538
history_negative_ratio_refinement_ensemble,score_average_top8_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,score_average_top8_validation_members,-1.0,-1,8,,199,0.0,,test,ranking,0.2,2966,662,0.2231962238705327,0.40489296636085625,0.1102643647154033,2.024191808900464
history_negative_ratio_refinement_ensemble,rank_average_top8_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top8_validation_members,-1.0,-1,8,,199,0.0,,test,ranking,0.01,149,82,0.5503355704697986,0.05015290519877676,0.1102643647154033,4.991055558976253
history_negative_ratio_refinement_ensemble,rank_average_top8_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top8_validation_members,-1.0,-1,8,,199,0.0,,test,ranking,0.05,742,250,0.33692722371967654,0.1529051987767584,0.1102643647154033,3.0556311151775923
history_negative_ratio_refinement_ensemble,rank_average_top8_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top8_validation_members,-1.0,-1,8,,199,0.0,,test,ranking,0.1,1483,419,0.2825354012137559,0.25626911314984707,0.1102643647154033,2.5623455224449985
history_negative_ratio_refinement_ensemble,rank_average_top8_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top8_validation_members,-1.0,-1,8,,199,0.0,,test,ranking,0.2,2966,661,0.22285906945380984,0.40428134556574924,0.1102643647154033,2.0211341173462336
history_negative_ratio_refinement_ensemble,val_pr_weighted_top8_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top8_validation_members,-1.0,-1,8,,199,0.0,,test,ranking,0.01,149,83,0.5570469798657718,0.05076452599388379,0.1102643647154033,5.051922090183281
history_negative_ratio_refinement_ensemble,val_pr_weighted_top8_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top8_validation_members,-1.0,-1,8,,199,0.0,,test,ranking,0.05,742,251,0.33827493261455527,0.15351681957186544,0.1102643647154033,3.067853639638303
history_negative_ratio_refinement_ensemble,val_pr_weighted_top8_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top8_validation_members,-1.0,-1,8,,199,0.0,,test,ranking,0.1,1483,418,0.2818610923803102,0.25565749235474006,0.1102643647154033,2.556230139336538
history_negative_ratio_refinement_ensemble,val_pr_weighted_top8_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top8_validation_members,-1.0,-1,8,,199,0.0,,test,ranking,0.2,2966,661,0.22285906945380984,0.40428134556574924,0.1102643647154033,2.0211341173462336
history_negative_ratio_refinement_ensemble,score_average_top12_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202|NegRefineCat_d6_lr002_neg8_seed73|NegRefineCat_d6_lr002_neg8_seed131|NegRefineCat_d6_lr002_neg8_seed404|NegRefineCat_d6_lr002_neg8.25_seed404,history_neg_ratio_refine_indicator_cat_interactions,score_average_top12_validation_members,-1.0,-1,12,,199,0.0,,test,ranking,0.01,149,81,0.5436241610738255,0.04954128440366973,0.1102643647154033,4.9301890277692255
history_negative_ratio_refinement_ensemble,score_average_top12_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202|NegRefineCat_d6_lr002_neg8_seed73|NegRefineCat_d6_lr002_neg8_seed131|NegRefineCat_d6_lr002_neg8_seed404|NegRefineCat_d6_lr002_neg8.25_seed404,history_neg_ratio_refine_indicator_cat_interactions,score_average_top12_validation_members,-1.0,-1,12,,199,0.0,,test,ranking,0.05,742,253,0.34097035040431267,0.1547400611620795,0.1102643647154033,3.0922986885597235
history_negative_ratio_refinement_ensemble,score_average_top12_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202|NegRefineCat_d6_lr002_neg8_seed73|NegRefineCat_d6_lr002_neg8_seed131|NegRefineCat_d6_lr002_neg8_seed404|NegRefineCat_d6_lr002_neg8.25_seed404,history_neg_ratio_refine_indicator_cat_interactions,score_average_top12_validation_members,-1.0,-1,12,,199,0.0,,test,ranking,0.1,1483,418,0.2818610923803102,0.25565749235474006,0.1102643647154033,2.556230139336538
history_negative_ratio_refinement_ensemble,score_average_top12_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202|NegRefineCat_d6_lr002_neg8_seed73|NegRefineCat_d6_lr002_neg8_seed131|NegRefineCat_d6_lr002_neg8_seed404|NegRefineCat_d6_lr002_neg8.25_seed404,history_neg_ratio_refine_indicator_cat_interactions,score_average_top12_validation_members,-1.0,-1,12,,199,0.0,,test,ranking,0.2,2966,664,0.22387053270397841,0.40611620795107034,0.1102643647154033,2.030307192008925
history_negative_ratio_refinement_ensemble,rank_average_top12_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202|NegRefineCat_d6_lr002_neg8_seed73|NegRefineCat_d6_lr002_neg8_seed131|NegRefineCat_d6_lr002_neg8_seed404|NegRefineCat_d6_lr002_neg8.25_seed404,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top12_validation_members,-1.0,-1,12,,199,0.0,,test,ranking,0.01,149,81,0.5436241610738255,0.04954128440366973,0.1102643647154033,4.9301890277692255
history_negative_ratio_refinement_ensemble,rank_average_top12_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202|NegRefineCat_d6_lr002_neg8_seed73|NegRefineCat_d6_lr002_neg8_seed131|NegRefineCat_d6_lr002_neg8_seed404|NegRefineCat_d6_lr002_neg8.25_seed404,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top12_validation_members,-1.0,-1,12,,199,0.0,,test,ranking,0.05,742,254,0.3423180592991914,0.15535168195718654,0.1102643647154033,3.1045212130204343
history_negative_ratio_refinement_ensemble,rank_average_top12_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202|NegRefineCat_d6_lr002_neg8_seed73|NegRefineCat_d6_lr002_neg8_seed131|NegRefineCat_d6_lr002_neg8_seed404|NegRefineCat_d6_lr002_neg8.25_seed404,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top12_validation_members,-1.0,-1,12,,199,0.0,,test,ranking,0.1,1483,418,0.2818610923803102,0.25565749235474006,0.1102643647154033,2.556230139336538
history_negative_ratio_refinement_ensemble,rank_average_top12_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202|NegRefineCat_d6_lr002_neg8_seed73|NegRefineCat_d6_lr002_neg8_seed131|NegRefineCat_d6_lr002_neg8_seed404|NegRefineCat_d6_lr002_neg8.25_seed404,history_neg_ratio_refine_indicator_cat_interactions,rank_average_top12_validation_members,-1.0,-1,12,,199,0.0,,test,ranking,0.2,2966,666,0.22454484153742413,0.4073394495412844,0.1102643647154033,2.0364225751173852
history_negative_ratio_refinement_ensemble,val_pr_weighted_top12_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202|NegRefineCat_d6_lr002_neg8_seed73|NegRefineCat_d6_lr002_neg8_seed131|NegRefineCat_d6_lr002_neg8_seed404|NegRefineCat_d6_lr002_neg8.25_seed404,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top12_validation_members,-1.0,-1,12,,199,0.0,,test,ranking,0.01,149,81,0.5436241610738255,0.04954128440366973,0.1102643647154033,4.9301890277692255
history_negative_ratio_refinement_ensemble,val_pr_weighted_top12_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202|NegRefineCat_d6_lr002_neg8_seed73|NegRefineCat_d6_lr002_neg8_seed131|NegRefineCat_d6_lr002_neg8_seed404|NegRefineCat_d6_lr002_neg8.25_seed404,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top12_validation_members,-1.0,-1,12,,199,0.0,,test,ranking,0.05,742,253,0.34097035040431267,0.1547400611620795,0.1102643647154033,3.0922986885597235
history_negative_ratio_refinement_ensemble,val_pr_weighted_top12_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202|NegRefineCat_d6_lr002_neg8_seed73|NegRefineCat_d6_lr002_neg8_seed131|NegRefineCat_d6_lr002_neg8_seed404|NegRefineCat_d6_lr002_neg8.25_seed404,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top12_validation_members,-1.0,-1,12,,199,0.0,,test,ranking,0.1,1483,417,0.28118678354686444,0.25504587155963304,0.1102643647154033,2.550114756228077
history_negative_ratio_refinement_ensemble,val_pr_weighted_top12_validation_members,NegRefineCat_d6_lr002_neg7.5_seed37|NegRefineCat_d6_lr002_neg7_seed202|NegRefineCat_d6_lr002_neg8_seed313|NegRefineCat_d6_lr002_neg7_seed404|NegRefineCat_d6_lr002_neg8_seed202|NegRefineCat_d6_lr002_neg8.25_seed202|NegRefineCat_d6_lr002_neg8.5_seed202|NegRefineCat_d6_lr002_neg9_seed202|NegRefineCat_d6_lr002_neg8_seed73|NegRefineCat_d6_lr002_neg8_seed131|NegRefineCat_d6_lr002_neg8_seed404|NegRefineCat_d6_lr002_neg8.25_seed404,history_neg_ratio_refine_indicator_cat_interactions,val_pr_weighted_top12_validation_members,-1.0,-1,12,,199,0.0,,test,ranking,0.2,2966,664,0.22387053270397841,0.40611620795107034,0.1102643647154033,2.030307192008925
